City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,nizhnyaya omka,55.4338,74.9426,269.11,93,100,4.51,RU,1699239434
364,santa cruz,-17.8,-63.1667,298.85,65,33,2.06,BO,1699239434
365,mont-dore,-22.2833,166.5833,298.14,71,90,7.46,NC,1699239434
366,ar rutbah,33.0381,40.2848,291.98,38,0,2.5,IQ,1699239434
367,mil'kovo,55.6078,37.7956,283.48,88,99,5.97,RU,1699239434
368,richards bay,-28.783,32.0377,293.85,90,86,5.51,ZA,1699239434
369,saucillo,28.0167,-105.2833,295.19,25,100,3.07,MX,1699239434
370,ouani,-12.1322,44.4258,299.6,80,94,3.48,KM,1699239435
371,maragogi,-9.0122,-35.2225,299.16,76,77,4.71,BR,1699239252
372,monte maiz,-33.2046,-62.6008,289.23,67,0,4.22,AR,1699239435
373,kailua-kona,19.6406,-155.9956,301.21,74,75,3.6,US,1699239435
374,burang,30.25,81.1667,273.78,30,0,0.98,CN,1699239435
375,amahai,-3.3333,128.9167,302.52,70,62,2.18,ID,1699239435
376,bialong,6.9806,124.8889,304.62,65,94,0.63,PH,1699239435
377,dryden,49.7833,-92.7503,273.31,93,100,4.63,CA,1699239435
378,kurumkan,54.3,110.3,266.0,45,100,0.89,RU,1699239435
379,new visayas,7.5233,125.6233,303.99,62,57,2.25,PH,1699239435
380,yekaterinoslavka,50.3734,129.1139,264.25,65,90,7.68,RU,1699239435
381,sinabang,2.4803,96.3801,299.95,82,100,0.56,ID,1699239436
382,rio claro,-22.4114,-47.5614,289.38,72,5,2.78,BR,1699239436
383,westport,41.1415,-73.3579,285.0,67,0,4.63,US,1699239300
384,piracuruca,-3.9281,-41.7092,297.78,82,89,2.11,BR,1699239436
385,muisne,0.6,-80.0333,298.31,81,98,3.66,EC,1699239436
386,santa marinella,42.0345,11.8536,291.1,86,4,7.96,IT,1699239436
387,imbituba,-28.24,-48.6703,288.54,87,45,1.69,BR,1699239436
388,cherdyn',60.403,56.4787,271.94,86,100,4.14,RU,1699239436
389,settat,33.0007,-7.6204,289.05,82,39,3.08,MA,1699239436
390,chiang rai,19.9167,99.9167,301.22,85,20,1.03,TH,1699239413
391,vylkove,45.4021,29.586,287.77,65,100,7.18,UA,1699239437
392,brookings,44.3114,-96.7984,286.15,81,0,4.12,US,1699239437
393,la quiaca,-22.1024,-65.593,285.91,57,52,4.38,AR,1699239437
394,lerma,42.0261,-3.7598,279.46,91,92,5.94,ES,1699239437
395,courtenay,49.6866,-124.9936,284.11,91,100,2.57,CA,1699239437
396,barra,-11.0894,-43.1417,297.74,84,70,3.15,BR,1699239437
397,aasiaat,68.7098,-52.8699,255.83,81,54,2.68,GL,1699239437
398,bardai,11.65,7.2333,297.19,27,50,4.5,NG,1699239438
399,lewiston orchards,46.3804,-116.9754,283.86,86,96,1.24,US,1699239439
400,palu,-0.8917,119.8707,304.59,67,68,1.23,ID,1699239439
401,luanda,-8.8368,13.2343,296.15,94,75,1.03,AO,1699239391
402,ceerigaabo,10.6162,47.368,289.16,80,52,1.2,SO,1699239439
403,manado,1.487,124.8455,306.58,58,40,1.54,ID,1699239439
404,lucapa,-8.4192,20.7447,291.74,97,100,0.59,AO,1699239439
405,sinop,41.7711,34.8709,288.46,65,1,3.3,TR,1699239439
406,kolonia,50.9333,6.95,284.8,77,75,5.66,DE,1699239229
407,villa gesell,-37.2639,-56.973,287.62,73,74,5.46,AR,1699239418
408,al jubayl,27.0112,49.6583,297.97,54,0,5.07,SA,1699239440
409,cobija,-11.0267,-68.7692,297.75,74,70,0.95,BO,1699239440
410,pirane,-25.7324,-59.1088,290.78,73,0,2.5,AR,1699239440
411,pariaman,-0.619,100.12,302.18,76,21,1.36,ID,1699239440
412,jabor,5.921,169.6434,301.59,78,99,7.13,MH,1699239440
413,port moresby,-9.4431,147.1797,302.83,74,40,7.72,PG,1699239440
414,wick,58.4333,-3.0833,279.18,93,100,0.51,GB,1699239440
415,fort st. john,56.2499,-120.8529,272.09,100,100,7.72,CA,1699239441
416,kourou,5.1552,-52.6478,300.18,85,79,4.0,GF,1699239441
417,gananoque,44.3334,-76.1661,276.92,75,70,3.42,CA,1699239441
418,paracuru,-3.41,-39.0306,300.99,77,24,5.65,BR,1699239441
419,la'ie,21.6477,-157.9253,304.13,67,6,3.58,US,1699239441
420,rustam,27.969,68.8048,294.12,22,28,2.54,PK,1699239441
421,porto santo stefano,42.4338,11.1237,285.94,64,0,3.27,IT,1699239442
422,auki,-8.7676,160.7034,299.37,88,100,1.38,SB,1699239442
423,labrador city,52.9463,-66.9114,267.1,79,40,5.14,CA,1699239442
424,mbulu,-3.85,35.5333,288.94,93,99,1.96,TZ,1699239442
425,zouerate,22.7187,-12.4521,293.2,45,0,3.17,MR,1699239442
426,bel ombre,-4.6167,55.4167,300.06,89,75,4.12,SC,1699239442
427,gorontalo,0.5412,123.0595,305.37,58,37,2.42,ID,1699239442
428,hellertown,40.5795,-75.3407,282.64,75,0,3.09,US,1699239442
429,sakakah,29.9697,40.2064,293.91,48,0,1.36,SA,1699239442
430,jackson,42.4165,-122.8345,287.51,77,100,0.45,US,1699239300
431,karratha,-20.7377,116.8463,310.53,30,36,6.73,AU,1699239442
432,puerto aysen,-45.4,-72.7,276.34,98,40,0.37,CL,1699239443
433,torres,-29.3353,-49.7269,289.72,86,61,1.52,BR,1699239443
434,talcahuano,-36.7167,-73.1167,285.97,82,0,1.54,CL,1699239443
435,zhovkva,50.0583,23.9726,282.71,83,90,6.43,UA,1699239403
436,kabare,-2.4683,28.8242,288.73,95,20,0.5,CD,1699239443
437,torit,4.4133,32.5678,292.57,95,90,0.97,SS,1699239443
438,ylitornio,66.3089,23.6773,274.35,100,100,2.15,FI,1699239444
439,qamdo,31.1667,97.2333,269.76,17,0,0.82,CN,1699239444
440,yanchep,-31.55,115.6833,299.23,63,33,4.81,AU,1699239444
441,robit,12.0167,39.6333,291.4,73,96,0.19,ET,1699239444
442,urmary,55.6789,47.944,277.78,82,100,7.65,RU,1699239444
443,bandar-e lengeh,26.5579,54.8807,297.21,83,0,2.06,IR,1699239444
444,vernon,50.2581,-119.2691,281.09,86,89,1.03,CA,1699239444
445,ambon,-3.6954,128.1814,303.23,74,40,3.09,ID,1699239444
446,palikir - national government center,6.9248,158.1611,302.62,79,100,4.12,FM,1699239444
447,ruteng,-8.6136,120.4721,300.25,43,13,1.01,ID,1699239444
448,balabac,7.9868,117.0645,303.03,71,100,5.02,PH,1699239444
449,huanggang,23.677,116.9996,302.09,63,92,4.35,CN,1699239445
450,nykobing falster,54.7691,11.8743,283.78,95,100,4.02,DK,1699239445
451,floro,61.5996,5.0328,278.69,70,28,2.57,NO,1699239445
452,trinity beach,-16.7888,145.6968,306.49,53,69,6.69,AU,1699239445
453,kamyzyak,46.11,48.0736,280.14,100,100,3.0,RU,1699239445
454,arno,60.1167,18.6333,279.7,96,100,3.79,SE,1699239445
455,tari,12.4086,4.4914,298.91,26,42,3.6,NG,1699239445
456,langzhong,31.5504,105.9938,290.73,38,96,2.37,CN,1699239445
457,lemvig,56.5486,8.3102,282.12,96,97,4.07,DK,1699239445
458,alto araguaia,-17.3147,-53.2153,297.27,56,31,1.89,BR,1699239445
459,melfort,52.8667,-104.6177,272.22,93,100,2.57,CA,1699239445
460,smithers,54.7804,-127.1743,279.33,93,100,2.57,CA,1699239445
461,sitka,57.0531,-135.33,282.09,81,100,2.06,US,1699239445
462,puerto gaitan,4.3133,-72.0816,299.63,77,98,1.01,CO,1699239446
463,cienfuegos,22.1461,-80.4356,297.23,94,77,2.57,CU,1699239446
464,beira,-19.8436,34.8389,291.2,100,0,1.54,MZ,1699239446
465,aras-asan,8.8908,126.3033,303.21,64,26,3.08,PH,1699239446
466,belyy yar,53.6039,91.3903,268.09,63,0,7.0,RU,1699239446
467,brisas de zicatela,15.8369,-97.0419,300.07,74,29,2.07,MX,1699239446
468,batang,-6.4846,110.7083,304.48,57,13,3.26,ID,1699239446
469,kirakira,-10.4544,161.9205,301.82,71,78,5.14,SB,1699239446
470,beltran,-27.8291,-64.061,295.41,45,0,5.53,AR,1699239446
471,dzhetygara,52.1908,61.2006,273.12,59,0,3.03,KZ,1699239446
472,cill airne,52.05,-9.5167,282.31,82,82,5.99,IE,1699239447
473,taroa,8.7058,171.2275,301.3,73,100,9.39,MH,1699239447
474,puerto cabezas,14.0351,-83.3888,299.27,90,77,2.35,NI,1699239447
475,south suffolk,36.7171,-76.5902,285.29,86,0,0.0,US,1699239447
476,rivne,50.6231,26.2274,283.19,78,73,7.42,UA,1699239447
477,miracema do tocantins,-9.5618,-48.3967,298.84,85,90,0.93,BR,1699239447
478,whakatane,-37.9585,176.9854,288.99,92,31,0.45,NZ,1699239447
479,saint-philippe,-21.3585,55.7679,294.88,84,92,5.69,RE,1699239447
480,pamukkale,37.9164,29.1173,289.4,89,5,1.33,TR,1699239447
481,cidreira,-30.1811,-50.2056,290.64,75,63,4.8,BR,1699239447
482,zwedru,6.0667,-8.1281,295.48,97,4,1.21,LR,1699239450
483,guerrero negro,27.9769,-114.0611,294.8,60,0,4.1,MX,1699239450
484,kuybyshev,55.4475,78.3218,268.15,92,100,4.89,RU,1699239451
485,eraan,9.0629,117.7016,304.01,64,98,0.82,PH,1699239451
486,cidade velha,14.9167,-23.6167,298.41,83,20,6.17,CV,1699239451
487,suluktu,39.9337,69.57,274.86,24,100,1.19,KG,1699239451
488,port augusta,-32.5,137.7667,305.94,11,38,1.55,AU,1699239452
489,cabedelo,-6.9811,-34.8339,299.52,70,38,4.8,BR,1699239452
490,dezhou,37.4486,116.2925,280.97,30,0,9.83,CN,1699239452
491,lautoka,-17.6167,177.4667,303.07,66,75,6.69,FJ,1699239452
492,juan griego,11.0817,-63.9655,301.15,83,99,5.44,VE,1699239452
493,claveria,18.6074,121.0832,303.13,71,13,6.06,PH,1699239452
494,pemba,-12.974,40.5178,299.54,88,20,1.54,MZ,1699239452
495,las lomitas,-24.7096,-60.593,294.33,52,0,3.48,AR,1699239453
496,beloyarskiy,63.7119,66.6722,267.59,96,100,1.79,RU,1699239453
497,tabas,33.5959,56.9244,290.07,52,13,1.1,IR,1699239453
498,pampa del infierno,-26.5052,-61.1744,291.48,64,0,2.66,AR,1699239453
499,likisa,-8.6695,125.6875,300.73,39,13,2.34,TL,1699239453
500,kamiiso,41.8167,140.65,291.36,82,75,2.06,JP,1699239453
501,masterton,-40.9597,175.6575,282.9,96,100,3.03,NZ,1699239453
502,russkaya polyana,49.417,31.9201,286.25,68,100,6.73,UA,1699239453
503,maun,-19.9833,23.4167,298.13,65,0,1.54,BW,1699239453
504,christchurch,-43.5333,172.6333,288.38,54,75,4.63,NZ,1699239267
505,saudarkrokur,65.7461,-19.6394,274.95,87,100,6.69,IS,1699239453
506,lorengau,-2.0226,147.2712,301.77,78,99,2.21,PG,1699239453
507,atar,20.5169,-13.0499,295.76,34,0,3.61,MR,1699239453
508,cururupu,-1.8283,-44.8683,297.3,92,36,1.31,BR,1699239454
509,bamboo flat,11.7,92.7167,299.2,89,75,4.63,IN,1699239454
510,nizhneudinsk,54.9076,99.0276,267.65,71,100,4.33,RU,1699239454
511,flying fish cove,-10.4217,105.6791,301.97,74,40,5.14,CX,1699239454
512,opuwo,-18.0607,13.84,289.68,32,71,1.39,NA,1699239454
513,mysen,59.5535,11.3258,277.98,96,100,2.52,NO,1699239454
514,saint-francois,46.4154,3.9054,282.84,77,75,3.09,FR,1699239454
515,san luis de la loma,17.2706,-100.8939,299.48,86,38,1.24,MX,1699239454
516,itoman,26.1247,127.6694,301.58,78,75,2.06,JP,1699239454
517,mbandaka,0.0487,18.2603,295.01,93,66,0.46,CD,1699239454
518,obong,9.741,123.5098,302.53,70,36,3.17,PH,1699239454
519,bloomington,44.8408,-93.2983,287.34,62,100,5.66,US,1699239454
520,darwin,-12.4611,130.8418,304.23,70,75,3.6,AU,1699239454
521,kati,12.7441,-8.0726,296.82,47,73,0.57,ML,1699239455
522,tadine,-21.55,167.8833,296.26,69,59,6.65,NC,1699239455
523,nemuro,43.3236,145.575,285.75,92,100,5.59,JP,1699239455
524,manokwari,-0.8667,134.0833,301.4,78,94,2.77,ID,1699239455
525,sassandra,4.95,-6.0833,297.81,92,16,1.95,CI,1699239455
526,zhezqazghan,47.7833,67.7667,272.47,93,40,6.0,KZ,1699239455
527,pionerskiy,54.9508,20.2275,281.06,89,100,5.78,RU,1699239455
528,bodaybo,57.8506,114.1933,264.53,68,100,0.62,RU,1699239455
529,pampa,35.5362,-100.9599,293.68,51,0,5.14,US,1699239455
530,thinadhoo,0.5333,72.9333,300.42,77,100,5.39,MV,1699239455
531,sovetsk,55.0839,21.8785,280.84,94,100,2.67,RU,1699239455
532,dunedin,-45.8742,170.5036,284.47,66,88,4.15,NZ,1699239194
533,armidale,-30.5167,151.65,292.09,53,64,3.37,AU,1699239456
534,berezovyy,51.6667,135.7,267.84,34,8,0.84,RU,1699239456
535,moses lake,47.1301,-119.2781,281.42,93,0,0.0,US,1699239456
536,shimoda,34.6667,138.95,298.76,71,88,4.56,JP,1699239456
537,mont-tremblant,46.1949,-74.6264,270.58,74,100,0.51,CA,1699239239
538,kajuru,10.3192,7.6892,294.58,46,73,1.46,NG,1699239456
539,souillac,-20.5167,57.5167,295.36,100,75,5.66,MU,1699239456
540,castillos,-34.1667,-53.8333,285.47,91,100,2.54,UY,1699239456
541,eastham,41.8301,-69.9739,283.14,87,0,0.0,US,1699239456
542,cabo san lucas,22.8909,-109.9124,300.66,72,100,1.79,MX,1699239456
543,saint-felicien,48.6501,-72.4491,269.43,74,75,2.57,CA,1699239456
544,whangarei,-35.7317,174.3239,292.5,43,17,3.68,NZ,1699239456
545,goure,13.9835,10.2704,297.2,18,64,3.35,NE,1699239456
546,al marj,32.488,20.8317,290.16,86,0,1.85,LY,1699239456
547,plastun,44.7561,136.2939,276.6,97,100,8.0,RU,1699239456
548,balkanabat,39.5108,54.3671,290.29,69,1,2.14,TM,1699239457
549,yangchun,22.1667,111.7833,302.49,63,91,3.26,CN,1699239457
550,kavieng,-2.5744,150.7967,301.87,73,100,2.66,PG,1699239457
551,abashiri,44.0213,144.2697,284.31,66,75,1.03,JP,1699239457
552,dudinka,69.4058,86.1778,259.08,97,100,2.68,RU,1699239457
553,road town,18.4167,-64.6167,300.2,76,33,4.61,VG,1699239457
554,saldanha,-33.0117,17.9442,289.18,93,100,3.92,ZA,1699239457
555,selfoss,63.9331,-20.9971,276.51,61,78,7.59,IS,1699239457
556,acajutla,13.5928,-89.8275,298.84,90,100,2.22,SV,1699239457
557,kalmunai,7.4167,81.8167,300.83,75,87,1.63,LK,1699239457
558,bubaque,11.2833,-15.8333,301.74,75,86,3.91,GW,1699239457
559,ishikari,43.2397,141.3539,288.29,88,75,6.69,JP,1699239457
560,ust-nera,64.5667,143.2,253.37,98,72,1.05,RU,1699239457
561,cambria,35.5641,-121.0808,293.56,98,28,0.45,US,1699239457
562,nha trang,12.25,109.1833,305.15,69,85,1.78,VN,1699239457
563,celestun,20.8667,-90.4,297.66,72,100,6.36,MX,1699239458
564,oravita,45.0325,21.6894,288.2,83,27,2.08,RO,1699239458
565,gromitz,54.15,10.9667,283.34,86,100,10.79,DE,1699239458
566,fort wellington,6.4,-57.6,299.56,88,78,4.74,GY,1699239458
567,turpan,42.9333,89.1667,281.87,12,17,0.1,CN,1699239458
568,daugavgriva,57.0432,24.0361,281.41,97,20,0.0,LV,1699239458
569,fale old settlement,-9.3852,-171.2468,301.83,71,100,1.73,TK,1699239458
570,castanos,26.7833,-101.4167,293.61,59,100,2.55,MX,1699239458
571,ialibu,-6.2821,143.9935,289.8,91,100,0.77,PG,1699239458
572,tarawa,1.419,172.984,303.2,74,40,1.54,KI,1699239458
573,chernyshevskiy,63.0128,112.4714,264.14,95,99,1.89,RU,1699239458
574,vera,-29.4593,-60.2126,287.5,86,0,3.15,AR,1699239458
575,hammerfest,70.6634,23.6821,273.4,86,100,0.0,NO,1699239458
576,ratnagiri,16.9833,73.3,299.89,45,100,3.0,IN,1699239458
577,puerto baquerizo moreno,-0.9,-89.6,297.95,72,83,5.48,EC,1699239459
578,ornskoldsvik,63.2909,18.7153,274.68,100,100,1.54,SE,1699239459
579,beboto,8.2668,16.939,294.11,89,26,1.21,TD,1699239459
580,carutapera,-1.195,-46.02,299.43,82,72,3.2,BR,1699239459
581,benguela,-12.5763,13.4055,298.98,80,100,2.6,AO,1699239459
582,lieksa,63.3167,30.0167,276.15,99,100,1.77,FI,1699239459
583,capao da canoa,-29.7456,-50.0097,289.51,81,99,2.53,BR,1699239414
584,el calafate,-50.3408,-72.2768,280.14,74,7,3.35,AR,1699239459
585,morehead city,34.7229,-76.726,288.14,81,0,3.09,US,1699239459
586,sao jose da coroa grande,-8.8978,-35.1478,299.15,77,75,4.77,BR,1699239459
587,czarne,53.6842,16.9383,282.72,89,100,6.4,PL,1699239459
588,quibala,-10.7337,14.98,290.02,98,79,0.34,AO,1699239459
589,kos,36.8933,27.2889,294.84,72,1,2.87,GR,1699239459
590,gadzhiyevo,69.2551,33.3362,274.01,98,100,5.9,RU,1699239459
591,metkovic,43.0542,17.6483,283.41,86,2,1.69,HR,1699239459
592,cova figueira,14.8905,-24.2934,296.59,77,11,3.91,CV,1699239460
593,recani,31.2846,-4.2688,292.69,30,64,2.67,MA,1699239460
594,homer,59.6425,-151.5483,273.09,82,100,1.79,US,1699239460
595,formosa do rio preto,-11.0483,-45.1931,296.5,88,67,1.12,BR,1699239460
596,eyl,7.9803,49.8164,299.36,84,31,5.6,SO,1699239460
597,dzhalagash,45.0833,64.6667,282.38,41,100,7.72,KZ,1699239460
598,rio preto da eva,-2.6994,-59.6997,300.54,64,43,0.53,BR,1699239461
599,ironwood,46.4547,-90.171,278.6,87,100,7.2,US,1699239461
600,waingapu,-9.6567,120.2641,305.02,51,9,3.84,ID,1699239461
601,obock,12.25,43.0833,294.28,84,12,4.57,DJ,1699239461
602,ebon,4.582,168.6964,301.47,76,76,3.64,MH,1699239461
603,waddan,29.1614,16.139,295.43,21,0,2.15,LY,1699239462
604,aleksandrovsk-sakhalinskiy,50.8975,142.1561,269.58,45,45,2.65,RU,1699239462
605,praia da vitoria,38.7333,-27.0667,287.29,82,20,3.15,PT,1699239462
606,envira,-7.3,-70.2167,295.92,92,88,0.82,BR,1699239462
607,geraldton,-28.7667,114.6,296.38,56,1,5.14,AU,1699239464
608,greymouth,-42.4667,171.2,287.1,61,88,4.25,NZ,1699239464
609,viedma,-40.8135,-62.9967,289.22,50,100,2.41,AR,1699239464
610,chegdomyn,51.1167,133.0167,264.48,44,54,3.26,RU,1699239464
611,al khums,32.6486,14.2619,295.28,50,0,4.12,LY,1699239464
612,tindouf,27.6711,-8.1474,291.4,55,0,3.6,DZ,1699239464
613,birao,10.2849,22.7882,297.15,67,24,0.5,CF,1699239464
